site,link,title 
"Los Angeles Times - California, national and world news - Los Angeles Times",/style/92942638-132.html#nt=oft02a-24gp4,Preparing for spring gardening
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92653349-132.html#nt=oft02a-24gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/#nt=oft02a-24gp4,Food
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92653349-132.html#nt=oft02a-24gp4,Why the Margherita pot stickers at Orsa & Winston pop out
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,view more
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-barrys-boot-camp-gym-rat-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-barrys-boot-camp-gym-rat-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,This boot camp delivers one of the toughest workouts in L.A.
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-health-roundup-20170401-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/media,"
media
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords,"
crosswords
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/crossword-blog,"
blog
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/crossword-editor-update,"
editor
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/quick,"
quick
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/cryptic,"
cryptic
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/prize,"
prize
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/quiptic,"
quiptic
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                              TODAY.com
                            "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/why-being-alone-actually-good-your-health-t109993,"
                          TODAY.com
                        "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/powerpost/wp/2017/03/29/agencies-prepare-for-federal-employee-layoffs-furloughs/,"Agencies prepare for federal employee layoffs, furloughs"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/national/,National
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/06/octopuses-and-squids-can-rewrite-their-rna-is-that-why-theyre-so-smart/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/06/octopuses-and-squids-can-rewrite-their-rna-is-that-why-theyre-so-smart/, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/06/octopuses-and-squids-can-rewrite-their-rna-is-that-why-theyre-so-smart/,Octopuses and squids can rewrite their RNA. Is that why they’re so smart?
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/post-nation/wp/2017/04/06/judges-calls-off-one-of-eight-arkansas-executions-set-for-11-day-window/,Judge calls off one of eight Arkansas executions set for 11-day window
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/answer-sheet/wp/2017/04/06/chicago-mayors-plan-no-high-school-diploma-without-official-post-graduation-plan-really/,Chicago mayor’s plan: No high school diploma without official post-graduation plan. Really.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/tripping/wp/2017/04/06/jogger-wants-to-change-the-way-people-drive/,This jogger wants to change the way people drive
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Comcast&ict=clu_bl," Comcast »
"
Google News,https://www.bloomberg.com/news/articles/2017-04-06/comcast-enters-wireless-business-with-45-a-month-service,
Google News,https://www.cnet.com/news/comcast-mobile-xfinitiy-wireless-plans-goal-show-you-cable-doesnt-have-to-suck/,
Google News,http://corporate.comcast.com/news-information/news-feed/comcast-xfinity-mobile,
Google News,https://www.usatoday.com/story/tech/columnist/baig/2017/04/06/comcast-unveils-wireless-service-xfinity-mobile-45-65-month/100113234/,
Google News,https://www.wired.com/2017/04/comcasts-new-mobile-service-good-deal-maybe-not-good-enough/,
Google News,/news/more?ncl=dCpIMhwNF67HuYMhsbvI16jX19omM&authuser=0&ned=us&topic=tc,See all 120 sources »
USA TODAY: Latest World and US News  - USATODAY.com,/policing/college-activism/,Collected on Campus
USA TODAY: Latest World and US News  - USATODAY.com,/policing/community-calls/,Community
USA TODAY: Latest World and US News  - USATODAY.com,/policing/politics/,Politics
USA TODAY: Latest World and US News  - USATODAY.com,/policing/data-casualties/,Data Behind the Headlines
USA TODAY: Latest World and US News  - USATODAY.com,https://www.gomnlt.com/gci/usa-today/?utm_source=usa-today&utm_medium=navweblink&utm_campaign=GCI,Moonlighting
USA TODAY: Latest World and US News  - USATODAY.com,/lightpost/,Lightpost
USA TODAY: Latest World and US News  - USATODAY.com,https://www.facebook.com/usatoday,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.twitter.com/usatoday,
USA TODAY: Latest World and US News  - USATODAY.com,https://plus.google.com/+USATODAY/posts,
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-health-roundup-20170401-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Can you snack your way to a healthier brain?
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-colin-egglesfield-5q-20170329-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-colin-egglesfield-5q-20170329-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,How one of the fittest guys in Hollywood was inspired by...
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-health-roundup-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-health-roundup-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,They want to enlist 1 million yoga fans for the world's...
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-josh-lucas-5q-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-josh-lucas-5q-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Why actor Josh Lucas will never let his son play tackle...
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-xo-fitness-gym-rat-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-xo-fitness-gym-rat-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,"This workout takes less than an hour, but you'll feel..."
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/genius,"
genius
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/speedy,"
speedy
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/everyman,"
everyman
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/crosswords/series/azed,"
azed
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/video,"
video
"
"News, sport and opinion from the Guardian's US edition | The Guardian",#top,"
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news,"
US
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world,"
world
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/us-politics,"
US politics
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/health/health-news/what-does-your-doctor-earn-more-if-he-s-white-n743111,"
                      ,
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/health/health-news/what-does-your-doctor-earn-more-if-he-s-white-n743111,"
                    ,
                  "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/health/health-news,Health news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/house-prepares-leave-recess-without-health-care-deal-n743106,"
                      ,
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/house-prepares-leave-recess-without-health-care-deal-n743106,"
                    ,
                  "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/meet-the-press,Congress
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/lifestyle/,Lifestyle
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/style/nicole-kidman-belongs-in-our-pantheon-of-great-actresses/2017/04/06/f995fd86-1a20-11e7-855e-4824bbb5d748_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/style/nicole-kidman-belongs-in-our-pantheon-of-great-actresses/2017/04/06/f995fd86-1a20-11e7-855e-4824bbb5d748_story.html, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/style/nicole-kidman-belongs-in-our-pantheon-of-great-actresses/2017/04/06/f995fd86-1a20-11e7-855e-4824bbb5d748_story.html,Nicole Kidman belongs in our pantheon of great actresses
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/soloish/wp/2017/04/06/the-surprising-weight-of-the-micro-breakup/,The surprising weight of the micro-breakup
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/soloish/wp/2017/04/05/when-a-romance-novelist-divorces-happily-ever-after-becomes-impossible-to-write/,"When a romance novelist divorces, ‘happily ever after’ becomes impossible to write"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/style/carolyn-hax-after-a-brain-injury-the-whole-family-needs-to-recover/2017/04/05/36cd0974-1661-11e7-833c-503e1f6394c9_story.html,"Carolyn Hax: After a brain injury, the whole family needs to recover"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Comcast+Cable&ict=clu_bl," Comcast Cable »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Verizon+Wireless&ict=clu_bl," Verizon Wireless »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Comcast&ict=clu_bl," Comcast »
"
Google News,https://www.thestreet.com/story/14077269/1/nvidia-s-latest-gpu-launch-and-microsoft-s-scorpio-xbox-show-the-gaming-market-s-strength.html,
Google News,/news/rtc?ncl=dzux09LdzGHsVkMiWzPBqxR6yoBkM&authuser=0&ned=us&topic=tc,See realtime coverage
Google News,https://www.thestreet.com/story/14077269/1/nvidia-s-latest-gpu-launch-and-microsoft-s-scorpio-xbox-show-the-gaming-market-s-strength.html,
Google News,,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.instagram.com/usatoday,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.linkedin.com/company/usa-today,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.usatoday.tumblr.com,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.youtube.com/USATODAY,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.pinterest.com/usatoday/,
USA TODAY: Latest World and US News  - USATODAY.com,/rss/,
USA TODAY: Latest World and US News  - USATODAY.com,https://soundcloud.com/usatoday,
USA TODAY: Latest World and US News  - USATODAY.com,http://tunein.com/radio/USA-TODAY-s234044/,
USA TODAY: Latest World and US News  - USATODAY.com,https://go.snapchat.com/add/usatoday,
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-fitness-events-20170316-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-fitness-events-20170316-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Three workouts that promise spiritual fitness — and...
"Los Angeles Times - California, national and world news - Los Angeles Times",/local/california/la-me-ln-santa-monica-norovirus-20170317-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/local/california/la-me-ln-santa-monica-norovirus-20170317-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Norovirus outbreak continues at Santa Monica schools
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-last-minute-marathon-tips-20170313-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/health/la-he-last-minute-marathon-tips-20170313-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,14 last-minute tips for running the L.A. Marathon
"Los Angeles Times - California, national and world news - Los Angeles Times",/sports/ucla/la-sp-northwestern-ncaa-basketball-20170315-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/sports/ucla/la-sp-northwestern-ncaa-basketball-20170315-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,First person: For long-suffering Northwestern basketball...
"Los Angeles Times - California, national and world news - Los Angeles Times",#,
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/business,"
business
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/science,"
science
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/football,"
soccer
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.facebook.com/GuardianUs,"
Facebook"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://twitter.com/GuardianUs,"
Twitter"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://jobs.theguardian.com/?INTCMP=NGW_FOOTER_US_GU_JOBS,"
jobs"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/guardian-labs-us,"
guardian labs"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/3-d-printed-leg-helps-amputees-swim-more-naturally-t110040,"
                      ,
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/3-d-printed-leg-helps-amputees-swim-more-naturally-t110040,"
                    ,
                  "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.today.com/health/3-d-printed-leg-helps-amputees-swim-more-naturally-t110040,"
                        TODAY.com
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/nbcblk/relatives-syphilis-study-break-their-silence-n742566,"
                      ,
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/nbcblk/relatives-syphilis-study-break-their-silence-n742566,"
                    ,
                  "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/entertainment/,Arts
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/entertainment/museums/young-gifted-and-cut-down-by-a-stupid-war/2017/04/06/3a5d8a4c-1971-11e7-bcc2-7d1a0973e7b2_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/entertainment/museums/young-gifted-and-cut-down-by-a-stupid-war/2017/04/06/3a5d8a4c-1971-11e7-bcc2-7d1a0973e7b2_story.html, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/entertainment/museums/young-gifted-and-cut-down-by-a-stupid-war/2017/04/06/3a5d8a4c-1971-11e7-bcc2-7d1a0973e7b2_story.html,"Young, gifted, and cut down by a stupid war"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/goingoutguide/theater-dance/christine-ebersole-at-peace-even-in-war-paint/2017/04/06/fba2e46e-17e5-11e7-855e-4824bbb5d748_story.html,"Christine Ebersole, at peace even in ‘War Paint’"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/entertainment/books/can-a-chic-parisian-intellectual-also-be-a-christian/2017/04/05/a7ba695a-1586-11e7-833c-503e1f6394c9_story.html,Can a chic Parisian intellectual also be a Christian?
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/entertainment/music/pianist-daniil-trifonovs-star-continues-to-rise/2017/04/05/a495a56c-1a1a-11e7-8598-9a99da559f9e_story.html,Pianist Daniil Trifonov’s star continues to rise
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/technology/,Technology
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=NVIDIA+GeForce+GTX+TITAN+Series&ict=clu_bl," NVIDIA GeForce GTX TITAN Series »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Pascal&ict=clu_bl," Pascal »
"
Google News,https://www.extremetech.com/gaming/247296-nvidia-debuts-new-titan-xp-top-end-gpu-now-mac-support,
Google News,https://www.fool.com/investing/2017/04/06/nvidia-corporation-unveils-a-new-titan.aspx,
Google News,https://www.nvidia.com/en-us/geforce/products/10series/titan-xp/,
Google News,/news/more?ncl=dzux09LdzGHsVkMiWzPBqxR6yoBkM&authuser=0&ned=us&topic=tc,See all 65 sources »
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=NVIDIA+GeForce+GTX+TITAN+Series&ict=clu_bl," NVIDIA GeForce GTX TITAN Series »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Pascal&ict=clu_bl," Pascal »
"
USA TODAY: Latest World and US News  - USATODAY.com,http://marketing.usatoday.com/about,About Us
USA TODAY: Latest World and US News  - USATODAY.com,/editorial-policy/,Editorial Policy
USA TODAY: Latest World and US News  - USATODAY.com,/story/news/2013/01/09/corrections-clarifications/1821023/,Corrections & Clarifications
USA TODAY: Latest World and US News  - USATODAY.com,http://www.usatoday.com/pr/,Press Room
USA TODAY: Latest World and US News  - USATODAY.com,http://marketing.usatoday.com/advertise/,Advertise
USA TODAY: Latest World and US News  - USATODAY.com,http://www.gannett.com/careers/,Jobs
USA TODAY: Latest World and US News  - USATODAY.com,http://internships.usatoday.com,Internships
USA TODAY: Latest World and US News  - USATODAY.com,http://developer.usatoday.com/,Developer's Network
USA TODAY: Latest World and US News  - USATODAY.com,http://static.usatoday.com/terms/,Terms of Service
USA TODAY: Latest World and US News  - USATODAY.com,http://static.usatoday.com/privacy/,Privacy Notice/Your California Privacy Rights
USA TODAY: Latest World and US News  - USATODAY.com,http://static.usatoday.com/privacy/#adchoices,Ad Choices
USA TODAY: Latest World and US News  - USATODAY.com,https://service.usatoday.com/subscriptions/order/checkout.faces?pub=BW&opm_position=footer&opm_creative=link&opm_name=sports-weekly&opm_id=70&keycode=bw ,Sports Weekly
USA TODAY: Latest World and US News  - USATODAY.com,http://usatodayeducation.com/k12/?POE=FOOTER,Education
"Los Angeles Times - California, national and world news - Los Angeles Times",#,
"Los Angeles Times - California, national and world news - Los Angeles Times",/visuals/framework/#nt=outfit,VIEW MORE
"Los Angeles Times - California, national and world news - Los Angeles Times",/world/la-fg-suspected-gas-attack-reportedly-kills-dozens-in-northern-syria-photos-20170404-photogallery.html#nt=oft03a-26la1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/world/#nt=oft03a-26la1,World
"Los Angeles Times - California, national and world news - Los Angeles Times",/world/la-fg-suspected-gas-attack-reportedly-kills-dozens-in-northern-syria-photos-20170404-photogallery.html#nt=oft03a-26la1,Suspected gas attack kills dozens in northern Syria
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/la-na-exxon-valdez-20170406-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,NATION
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/la-na-exxon-valdez-20170406-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,The role a melting glacier played in Exxon's biggest...
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-trump-media-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-trump-media-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Trump's War on Journalism
"News, sport and opinion from the Guardian's US edition | The Guardian",https://subscribe.theguardian.com/us?INTCMP=NGW_FOOTER_US_GU_SUBSCRIBE,"
subscribe"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/index/subjects/a,"
all topics"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/index/contributors,"
all contributors"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/info/tech-feedback,"
solve technical issue
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/info/about-guardian-us,"
about us"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/info/about-guardian-us/contact,"
contact us"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://workforus.theguardian.com/locations/new-york,"
work for us"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/info/complaints-and-corrections,"
complaints & corrections"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/help/terms-of-service,"
terms & conditions"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/nbcblk,NBCBLK
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcnews.com/id/31066137/media-kit/,advertisement
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture,Pop Culture
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/celebrity,Celebrity
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/tv,TV
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/movies,Movies
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/music,Music
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/viral,Viral
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture,
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/pop-culture/celebrity/don-rickles-legendary-insult-comic-actor-dies-90-n743456,"
                        ,
                        ,
                      "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/06/comcast-wants-be-your-new-cellphone-carrier-heres-everything-you-need-to-know/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/06/comcast-wants-be-your-new-cellphone-carrier-heres-everything-you-need-to-know/, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/06/comcast-wants-be-your-new-cellphone-carrier-heres-everything-you-need-to-know/,Comcast wants be your new cellphone carrier. Here’s everything you need to know.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/facebook-takes-new-steps-to-stop-revenge-porn-images-from-spreading/,Facebook takes new steps to stop ‘revenge porn’ images from spreading
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/the-future-of-net-neutrality-in-trumps-america/,The future of net neutrality in Trump’s America
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-switch/wp/2017/04/05/you-can-now-get-hbo-for-free-on-att/,AT&T is now offering HBO for free. Here’s why.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/business/,Business
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/get-there/wp/2017/04/06/how-i-regularly-book-round-trip-international-flights-for-less-than-400/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/get-there/wp/2017/04/06/how-i-regularly-book-round-trip-international-flights-for-less-than-400/, 
Google News,javascript:void(0);,More Technology stories
Google News,/news/section?cf=all&pz=1&ned=us&topic=e,
Google News,https://www.washingtonpost.com/lifestyle/style/at-fox-news-a-wall-of-silence-surrounds-bill-oreilly/2017/04/06/266523ae-1ae0-11e7-855e-4824bbb5d748_story.html,
Google News,/news/rtc?ncl=dW-3tguFyuXTu6McVMGrw3lGKhiMM&authuser=0&ned=us&topic=e,See realtime coverage
Google News,https://www.washingtonpost.com/lifestyle/style/at-fox-news-a-wall-of-silence-surrounds-bill-oreilly/2017/04/06/266523ae-1ae0-11e7-855e-4824bbb5d748_story.html,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Bill+O'Reilly&ict=clu_bl," Bill O'Reilly »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Fox+News&ict=clu_bl," Fox News »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Donald+Trump&ict=clu_bl," Donald Trump »
"
Google News,http://thehill.com/business-a-lobbying/327648-cable-news-war-breaks-out-between-fox-cnn,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.10best.com/,10Best
USA TODAY: Latest World and US News  - USATODAY.com,http://www.studiogci.com/,Studio Gannett
USA TODAY: Latest World and US News  - USATODAY.com,http://marketing.usatoday.com/contact/,Contact Us
USA TODAY: Latest World and US News  - USATODAY.com,/reporters/,Staff Index
USA TODAY: Latest World and US News  - USATODAY.com,https://offers.usatoday.com/FOOTERLINK?opm_position=footer&opm_creative=link&opm_name=get-home-delivery&opm_id=65&keycode=w6azn,Get Home Delivery
USA TODAY: Latest World and US News  - USATODAY.com,https://account.usatoday.com,Manage My Subscriptions
USA TODAY: Latest World and US News  - USATODAY.com,https://account.usatoday.com/newsletters/,Newsletters & Alerts
USA TODAY: Latest World and US News  - USATODAY.com,http://static.usatoday.com/mobile-apps/,Mobile Apps
USA TODAY: Latest World and US News  - USATODAY.com,https://subscribe.usatoday.com/subscribe/?productId=3735709&gps-source=@@WN64E&onSuccessRedirectURL=http://www.usatoday.com,Get the e-Newspaper
USA TODAY: Latest World and US News  - USATODAY.com,http://onlinestore.usatoday.com/storefront.aspx,USA TODAY Shop
