site,link,title 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://games.washingtonpost.com/games/mahjongg-dark-dimensions/,Mah Jongg
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://games.washingtonpost.com/games/klondike-solitaire/,Solitaire
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.uclick.com/client/wpc/wpdom/,Sudoku
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",//www.washingtonpost.com/entertainment/tv/,TV listings
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",//www.washingtonpost.com/sf/brand-connect/,From Our Advertisers
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/,Learn more about WP BrandStudio.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/nareit/reits-connect-your-world/," , , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news,"
US
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/us-politics,"
politics
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world,"
world
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/commentisfree,"
opinion
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/sport,"
sports
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/football,"
soccer
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/technology,"
tech
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/culture,"
arts
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house,White House
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/bitter-fight-leaves-senate-nursing-disunity-hangover-n743586,"
                          ,
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/bitter-fight-leaves-senate-nursing-disunity-hangover-n743586,"
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/meet-the-press,Congress
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/sebastian-gorka-made-nazi-linked-vitezi-rend-proud-wearing-its-n742851,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/sebastian-gorka-made-nazi-linked-vitezi-rend-proud-wearing-its-n742851,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/feature/donald-trump-cabinet,World
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-fo-king-solomons-table-joan-nathan-20170408-story.html#nt=oft02a-23gp2,"Joan Nathan talks immigrant food and a recipe for matzo brei chilaquiles from her new cookbook, 'King Solomon's Table'"
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,view all
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-fo-farmers-market-report-asparagus-recipes-20170408-story.html#nt=oft02a-23li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-dd-easter-brunch-20170406-story.html#nt=oft02a-23li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-fo-profiteroles-passover-faye-levy-20170408-story.html#nt=oft02a-23li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-dd-passover-recipes-20170403-story.html#nt=oft02a-23li3,
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/US/photos/super-bloom-desert-wildflowers-landscape-blast-color-46651299,"
											An explosion of wildflowers draws crowds to California desert.
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/best-inclusive-resorts-cabo-san-lucas/story?id=46649988,"
							,
						"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/best-inclusive-resorts-cabo-san-lucas/story?id=46649988,"
								6 best all-inclusive resorts in Cabo San Lucas
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/skip-san-diego/story?id=46659767,"
											What to see and what to skip in San Diego
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/vertigo-inducing-hotels-asia/story?id=46651127,"
											9 vertigo-inducing hotels in Asia
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/International/photos/week-pictures-march-31-2017-april-2017-46628207,"
							,
						"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/International/photos/week-pictures-march-31-2017-april-2017-46628207,"
						,
					"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/International/photos/week-pictures-march-31-2017-april-2017-46628207,"
								This Week in Pictures: March 31, 2017- April 6, 2017
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Politics/photos/trumps-100-days-45102963,"
											Trump's first 100 days
										"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/would-you-rather-have-1-million-or-5-000-monthly-in-retirement-1490582208,"Which Would You Choose: $1 Million or $5,000 Monthly?"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/would-you-rather-have-1-million-or-5-000-monthly-in-retirement-1490582208,179
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/podcasts/highs-and-lows-of-living-a-nomadic-life/88B2E3C0-E8C1-4E17-B806-7FA06715EAEE.html,Podcast: Highs and Lows of Living a Nomadic Life
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/chances-of-an-irs-audit-are-lowand-getting-lower-1490582326,Chances of an Individual Tax Audit Are Low—and Getting Lower
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/10point,The 10-Point
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",,SIGN UP 
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/washwire/2017/04/07/capital-journal-u-s-strikes-assad-taking-step-obama-avoided-what-next-for-trump-policy-trade-north-korea-headline-china-summit/,Capital Journal Daybreak
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Liquidation&ict=clu_bl," Liquidation »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Bankruptcy&ict=clu_bl," Bankruptcy »
"
Google News,javascript:void(0);,More Business stories
Google News,/news/section?cf=all&pz=1&ned=us&topic=tc,
Google News,https://www.forbes.com/sites/ewanspence/2017/04/07/android-news-samsung-galaxys8-s8plus-nokia9-pixel2/,
Google News,/news/rtc?ncl=dI7K5XG9P8rcHlMb7ERNzR0PxB1YM&authuser=0&ned=us&topic=tc,See realtime coverage
Google News,https://www.forbes.com/sites/ewanspence/2017/04/07/android-news-samsung-galaxys8-s8plus-nokia9-pixel2/,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Group&ict=clu_bl," Samsung Group »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Galaxy+S8&ict=clu_bl," Samsung Galaxy S8 »
"
USA TODAY: Latest World and US News  - USATODAY.com,/money/personal-finance/,Personal Finance
USA TODAY: Latest World and US News  - USATODAY.com,/money/cars/,Cars
USA TODAY: Latest World and US News  - USATODAY.com,/money/retirement/,Retirement
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/topic/c75c4482-ce20-4c69-8461-de49880dee08/small-business-central/,Small Business Central
USA TODAY: Latest World and US News  - USATODAY.com,/tech/,Tech
USA TODAY: Latest World and US News  - USATODAY.com,/tech/news/,News
USA TODAY: Latest World and US News  - USATODAY.com,/tech/reviewedcom/,Reviewed.com
USA TODAY: Latest World and US News  - USATODAY.com,/tech/talkingtech/,Talking Tech
USA TODAY: Latest World and US News  - USATODAY.com,/tech/reviews/,Reviews
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/nareit/reits-connect-your-world/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/ups/third-party-logistics/," , , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/ups/third-party-logistics/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/wp/enterprise/wells-fargo/gifting-equity-in-a-home/," , , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/brand-connect/wp/enterprise/wells-fargo/gifting-equity-in-a-home/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/politics/,Politics
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/politics/wp/2017/04/08/trump-has-visited-a-trump-branded-property-every-2-8-days-of-his-presidency/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/politics/wp/2017/04/08/trump-has-visited-a-trump-branded-property-every-2-8-days-of-his-presidency/, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/politics/wp/2017/04/08/trump-has-visited-a-trump-branded-property-every-2-8-days-of-his-presidency/,Trump has visited a Trump-branded property every 2.8 days of his presidency
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/post-politics/wp/2017/04/08/kushner-bannon-sit-down-to-work-out-differences-on-trumps-orders/,"Kushner, Bannon sit down to work out differences on Trump’s orders"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/lifeandstyle,"
lifestyle
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/fashion,"
fashion
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/business,"
business
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/travel,"
travel
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/environment,"
environment
"
"News, sport and opinion from the Guardian's US edition | The Guardian",#top,"
,
,
,
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us,"
home
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news,"
US
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/us-politics,"
politics
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world,"
world
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump/supporters-back-trump-after-syrian-strike-decision-rankles-some-far-n743911,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump/supporters-back-trump-after-syrian-strike-decision-rankles-some-far-n743911,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump,Donald Trump
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/sebastian-gorka-made-nazi-linked-vitezi-rend-proud-wearing-its-n742851,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/sebastian-gorka-made-nazi-linked-vitezi-rend-proud-wearing-its-n742851,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/feature/donald-trump-cabinet,World
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump/supporters-back-trump-after-syrian-strike-decision-rankles-some-far-n743911,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump/supporters-back-trump-after-syrian-strike-decision-rankles-some-far-n743911,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/donald-trump,Donald Trump
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-fo-jeremiah-tower-recipe-20170310-story.html#nt=oft02a-23li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/#nt=oft02a-23li3,Daily Dish
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/dailydish/la-dd-gold-live-chat-20170403-htmlstory.html#nt=oft02a-23li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/visuals/video/#nt=oft02a-23gp4,view more videos
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92684684-132.html#nt=oft02a-23gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/#nt=oft02a-23gp4,Food
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92684684-132.html#nt=oft02a-23gp4,NoMad collaborates with Curtis Stone
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92821696-132.html#nt=oft02a-23gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/#nt=oft02a-23gp4,Food
"Los Angeles Times - California, national and world news - Los Angeles Times",/food/92821696-132.html#nt=oft02a-23gp4,"Cooking for Nowruz, the Persian New Year celebration"
"Los Angeles Times - California, national and world news - Los Angeles Times",/popular/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,view more
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/photos/mary-tyler-moore-miguel-ferrer-notable-people-lost-44710077,"
											Don Rickles, Yevgeny Yevtushenko and other notable people lost already in 2017
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",#top,Back To Top
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/us,U.S.
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/international,International
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/politics,Politics
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/weird,Weird News
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/blotter,Investigative
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/health,Health
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/entertainment,Entertainment
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/sports,Sports
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/business,Money
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",,SIGN UP 
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com,Wall Street Journal
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/,U.S.
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/,Asia
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/,Europe
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/,India
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://cn.wsj.com/gb/index.asp,中国 (China)
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://jp.wsj.com/,日本 (Japan)
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",,Subscribe Now
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",,Sign In
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",,
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsjplus.com/?mod=wsjfooter,WSJ+ Membership Benefits
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Electronics+Limited&ict=clu_bl," Samsung Electronics Limited »
"
Google News,http://www.valuewalk.com/2017/04/samsung-galaxy-s8-vs-galaxy-s7/,
Google News,http://www.zdnet.com/article/the-g6-is-fine-but-now-lg-needs-consistency-or-faces-demise/,
Google News,http://www.thehindu.com/business/Industry/on-trial-for-bribery-samsung-boss-lets-lawyers-do-the-talking/article17893410.ece,
Google News,http://www.androidauthority.com/best-galaxy-s8-plus-version-762483/,
Google News,http://indiatoday.intoday.in/technology/story/samsung-galaxy-a7-2017-review-ticks-almost-all-the-right-boxes/1/923755.html,
Google News,/news/more?ncl=dI7K5XG9P8rcHlMb7ERNzR0PxB1YM&authuser=0&ned=us&topic=tc,See all 890 sources »
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Group&ict=clu_bl," Samsung Group »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Galaxy+S8&ict=clu_bl," Samsung Galaxy S8 »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Samsung+Electronics+Limited&ict=clu_bl," Samsung Electronics Limited »
"
USA TODAY: Latest World and US News  - USATODAY.com,/tech/columnists/,Columnists
USA TODAY: Latest World and US News  - USATODAY.com,/travel/,Travel
USA TODAY: Latest World and US News  - USATODAY.com,/travel/flights/,Flights
USA TODAY: Latest World and US News  - USATODAY.com,/travel/destinations/,Destinations
USA TODAY: Latest World and US News  - USATODAY.com,/travel/cruises/,Cruises
USA TODAY: Latest World and US News  - USATODAY.com,/travel/roadwarriors/,Business Travel
USA TODAY: Latest World and US News  - USATODAY.com,/travel/deals/,Deals
USA TODAY: Latest World and US News  - USATODAY.com,/travel/experience-america/,Experience America
USA TODAY: Latest World and US News  - USATODAY.com,#,More...
USA TODAY: Latest World and US News  - USATODAY.com,/travel/roadwarriorvoices/,Road Warrior Voices
USA TODAY: Latest World and US News  - USATODAY.com,http://www.10best.com/,10Best
USA TODAY: Latest World and US News  - USATODAY.com,/travel/usa-today-eats/,USA TODAY Eats
USA TODAY: Latest World and US News  - USATODAY.com,/opinion/,Opinion
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/politics/continued-bombing-by-assad-shows-limits-of-single-us-attack/2017/04/08/1c70cb1a-1c83-11e7-bcc2-7d1a0973e7b2_story.html,Continued bombing by Assad shows limits of single U.S. attack
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-fix/wp/2017/04/08/the-long-strange-affair-saga-of-alabama-gov-robert-bentley-is-about-to-get-serious/,The salacious affair saga of Alabama Gov. Robert Bentley is about to get really serious
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/,Local Columnists
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/did-caring-for-a-profoundly-sick-daughter-cost-a-mother-her-job-at-walmart/2017/04/06/7c202588-1ad0-11e7-855e-4824bbb5d748_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/did-caring-for-a-profoundly-sick-daughter-cost-a-mother-her-job-at-walmart/2017/04/06/7c202588-1ad0-11e7-855e-4824bbb5d748_story.html, 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/did-caring-for-a-profoundly-sick-daughter-cost-a-mother-her-job-at-walmart/2017/04/06/7c202588-1ad0-11e7-855e-4824bbb5d748_story.html,Did caring for a profoundly sick daughter cost a mother her job at Walmart?
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/when-heroin-kills-the-appeal-grows--and-policing-the-drug-becomes-harder/2017/04/04/92ee4dce-194c-11e7-855e-4824bbb5d748_story.html,"When heroin kills, the appeal grows — and policing the drug becomes harder"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/kicking-off-squirrel-week-with-a-look-at-how-these-furry-creatures-lie/2017/04/08/1608ba0e-196c-11e7-855e-4824bbb5d748_story.html,Kicking off Squirrel Week with a look at how these furry creatures lie
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/uk-news,"
UK
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/europe-news,"
europe
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/americas,"
americas
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/asia,"
asia
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/middleeast,"
middle east
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/africa,"
africa
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/australia-news,"
australia
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/cities,"
cities
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/global-development,"
development
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/commentisfree,"
opinion
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/sport,"
sports
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcnews.com/id/31066137/media-kit/,advertisement
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/first-72-hours-how-trump-decided-syria-missile-strikes-n743916,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/first-72-hours-how-trump-decided-syria-missile-strikes-n743916,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house,White House
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/politics-news/what-scif-who-uses-it-n743991,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/politics-news/what-scif-who-uses-it-n743991,"
                      ,
                    "
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/la-na-vegas-vic-republican-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,NATION
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/la-na-vegas-vic-republican-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,What happens when an iconic Vegas neon sign becomes a...
"Los Angeles Times - California, national and world news - Los Angeles Times",/science/sciencenow/la-sci-sn-gliese-super-earth-atmosphere-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/science/sciencenow/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Science Now
"Los Angeles Times - California, national and world news - Los Angeles Times",/science/sciencenow/la-sci-sn-gliese-super-earth-atmosphere-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Gliese 1132b: Astronomers find a super-Earth that may have a...
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/technology/la-fi-airbnb-discrimination-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/technology/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Technology
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/technology/la-fi-airbnb-discrimination-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,'One word says it all. Asian': Airbnb host...
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/la-na-texas-border-wall-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/nation/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,NATION
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/technology,Technology
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/travel,Travel
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/recipes,Recipes
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/topics/,News Topics
"ABC News – Breaking News, Latest News, Headlines & Videos",http://liveblog.abcnews.go.com/#AllEvents,Live Blog
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/gma,Good Morning America
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/wn,World News Tonight with David Muir
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/nightline,Nightline
"ABC News – Breaking News, Latest News, Headlines & Videos",http://WNNfans.com,World News Now & America This Morning
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/thisweek,This Week with George Stephanopoulos
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/2020,20/20
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/primetime,Primetime
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/whatwouldyoudo,What Would You Do?
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abc.com,ABC.com
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://subscribe.wsj.com/digitalpack,Digital Subscription
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://subscribe.wsj.com/printpack,Print Subscription
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://subscribe.wsj.com/printanddigitalpack,Print and Digital Subscription
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.subscription.wsj.com/?mod=wsjfooter,Why Subscribe?
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://now.wsj.com/mobile/?mod=wsjfooter,Download WSJ Apps for iOS and Android
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.subscription.wsj.com/corporate/?mod=wsjfooter,Corporate Subscriptions
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://professor.wsj.com/?mod=wsjfooter,Professor Journal
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsjstudent.com/?mod=wsjfooter,Student Journal
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://customercenter.wsj.com/home,Customer Center
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://customercenter.wsj.com/contact,Contact Us
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://customercenter.wsj.com/livechat/chat?product=WSJ,Live Help
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/guidedtour/,Redesign Guided Tour
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://subscribe.wsj.com/notice/CustomerCenterLetter.pdf,Notice to Subscribers
Google News,http://bgr.com/2017/04/08/windows-10-creators-update-release-date-2/,
Google News,/news/rtc?ncl=dHdEWd3rkc0ICgMOxe3B7spMl8F5M&authuser=0&ned=us&topic=tc,See realtime coverage
Google News,http://bgr.com/2017/04/08/windows-10-creators-update-release-date-2/,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Windows+10&ict=clu_bl," Windows 10 »
"
