link,title,site
http://www.foxnews.com/us/2017/04/06/holly-bobo-murder-trial-jury-selection-begins-after-months-delays.html,"
		,
		, ,
		",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/us/2015/06/03/death-penalty-sought-for-3-in-holly-bobo-case.html,FLASHBACK: Death penalty sought for 3 in Holly Bobo case,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://video.foxnews.com/v/5387862196001/,VIDEO: Jury selection being in Holly Bobo's murder case,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/tech/2017/04/06/twitter-files-lawsuit-over-us-government-attempt-to-identify-users-behind-anti-trump-account.html,"
		,
		, ,
		",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/tech/2017/04/06/how-to-use-twitter-lite-and-why-should.html,How to use Twitter Lite (and why you should),Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/tech/2017/03/24/twitter-is-trying-to-do-something-to-boost-its-business-but-is-it-too-little-too-late.html,"Twitter is trying to do something to boost its business, but is it too little too late?",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
/specials/travel/business-traveller,Business Travel,"CNN - Breaking News, Latest News and Videos"
/specials/travel/aviation-more,Aviation + Beyond,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com,,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/nfl,Pro Football,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/college-football,College Football,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/nba,Basketball,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/mlb,Baseball,"CNN - Breaking News, Latest News and Videos"
//bleacherreport.com/world-football,Soccer,"CNN - Breaking News, Latest News and Videos"
/living,Living,"CNN - Breaking News, Latest News and Videos"
/specials/living/eatocracy,Food,"CNN - Breaking News, Latest News and Videos"
/nation/#nt=screamer,NATION,"Los Angeles Times - California, national and world news - Los Angeles Times"
https://www.theguardian.com/us-news,"
US news
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/world,"
world news
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/science,"
science
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us-news/us-politics,"
US politics
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/business,"
business
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/environment,"
environment
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/money,"
money
","News, sport and opinion from the Guardian's US edition | The Guardian"
http://www.bbc.com/capital/,Capital,"Home - BBC News,BBC News"
/iplayer/,iPlayer,"Home - BBC News,BBC News"
http://www.bbc.com/culture/,Culture,"Home - BBC News,BBC News"
http://www.bbc.com/autos/,Autos,"Home - BBC News,BBC News"
http://www.bbc.com/future/,Future,"Home - BBC News,BBC News"
/tv/,TV,"Home - BBC News,BBC News"
/radio/,Radio,"Home - BBC News,BBC News"
/cbbc,CBBC,"Home - BBC News,BBC News"
/news/latino,Latino,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/asian-america,Asian America,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk,NBCBLK,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out,NBC OUT,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/syrias-suffering-families,Syria's Suffering Families,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection,Lethal Injection,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.huffingtonpost.com/news/backspace/,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/news/movies/,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/dept/lifestyle,"LIFESTYLE
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/section/healthy-living,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/section/travel,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/section/style,"
",Breaking News and Opinion on The Huffington Post | The Huffington Post
https://subscribe.washingtonpost.com/loginregistration/index.html," , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
," , , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/acquisition/?nid=top_pb_subscribe&promo=digital04_header_default&oscode=RPWH&wpsrc=CM0000447&destination=http://www.washingtonpost.com/pb/regional/," , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/,Home Page," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/, U.S. & World ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/regional/, Regional ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/politics/,Politics," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.nytimes.com/2017/04/06/us/politics/devin-nunes-house-intelligence-committee-russia.html,Nunes to Step Aside From House Russia Investigation,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/us/politics/stephen-bannon-white-house.html,"In a House Divided, Bannon’s Feud With Kushner Escalates","The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/nyregion/preet-bharara-interview-trump.html,Bharara Links Firing to Trump Team’s ‘Incompetence’,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/nyregion/preet-bharara-interview-trump.html,,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/us/politics/trump-xi-jinping-china-summit-mar-a-lago.html,White House to Take Harder Tack on Trade With China,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2017/04/06/upshot/how-trump-can-improve-the-messy-us-chinese-economic-relationship.html,How Trump Can Improve Their Economic Relationship,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/2015/09/25/world/asia/xi-jinping-china-cultural-revolution.html,A Profile of Xi Jinping From 2015,"The New York Times - Breaking News, World News & Multimedia"
http://insider.foxnews.com/2017/04/06/bill-oreilly-talking-points-memo-president-trump-neil-gorsuch-susan-rice-chinese,O'Reilly: It's been a very good week for Trump & his haters are frustrated,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/politics/2017/04/06/zimmerman-there-is-paper-trail-unmasking-requests-for-trump-transition-members.html?intcmp=latestnews,,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/politics/2017/04/06/nunes-steps-down-from-russia-trump-investigation.html?intcmp=latestnews,Nunes steps down from Russia-Trump investigation,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/politics/2017/04/06/man-files-lawsuit-accusing-seattle-mayor-sexually-abusing-him-at-age-15.html?intcmp=latestnews,Man files lawsuit accusing Seattle mayor of sexually abusing him at age 15,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://fxn.ws/2nJeMuI,French bishop fired over 'inappropriate' behavior with youth,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/us/2017/04/06/mom-says-11-year-old-son-committed-suicide-after-girlfriends-online-prank.html?intcmp=latestnews,Mom says 11-year-old son committed suicide after girlfriend's online prank,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://www.foxnews.com/politics/2017/04/06/chinas-xi-arrives-for-trump-summit-talks-expected-on-n-korea.html?intcmp=latestnews,"China's Xi arrives for Trump summit, talks expected on N. Korea",Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
http://fxn.ws/2o7BMak,OPINION: Five things our president must discuss with China's leader,Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos
/specials/living/relationships,Relationships,"CNN - Breaking News, Latest News and Videos"
/specials/belief,Religion,"CNN - Breaking News, Latest News and Videos"
/videos,Video,"CNN - Breaking News, Latest News and Videos"
//cnn.it/go2,Live TV ,"CNN - Breaking News, Latest News and Videos"
/specials/digital-studios,Digital Studios,"CNN - Breaking News, Latest News and Videos"
/specials/videos/digital-shorts,CNN Films,"CNN - Breaking News, Latest News and Videos"
/specials/videos/hln,HLN,"CNN - Breaking News, Latest News and Videos"
/tv/schedule/cnn,TV Schedule,"CNN - Breaking News, Latest News and Videos"
/specials/tv/all-shows,TV Shows A-Z,"CNN - Breaking News, Latest News and Videos"
/vr,,"CNN - Breaking News, Latest News and Videos"
/2017/03/04/vr/how-to-watch-vr,How To Watch VR,"CNN - Breaking News, Latest News and Videos"
/nation/la-fg-syria-us-20170406-story.html#nt=screamer,Trump authorizes airstrikes against Syria,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-201704-htmlstory.html,Full Coverage,"Los Angeles Times - California, national and world news - Los Angeles Times"
/nation/#nt=oft01a-1la1,NATION,"Los Angeles Times - California, national and world news - Los Angeles Times"
/nation/la-fg-syria-us-20170406-story.html#nt=oft01a-1la1,U.S. launches dozens of missiles in response to chemical weapons attack,"Los Angeles Times - California, national and world news - Los Angeles Times"
/world/middleeast/la-fg-syria-assad-20170406-story.html#nt=oft01a-1li2,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/world/middleeast/la-fg-syria-chemical-weapons-20170406-story.html#nt=oft01a-1li2,,"Los Angeles Times - California, national and world news - Los Angeles Times"
https://www.theguardian.com/us/technology,"
tech
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/tone/obituaries,"
obituaries
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/commentisfree,"
,
opinion home
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/profile/editorial,"
the guardian view
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/index/contributors,"
columnists
","News, sport and opinion from the Guardian's US edition | The Guardian"
