link,title,site 
https://www.theguardian.com/football/mls,"
MLS
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.washingtonpost.com/news/where-we-live/wp/2017/04/11/planning-to-borrow-from-your-401k-for-that-home-down-payment-it-may-not-be-as-easy-as-you-think/,Planning to borrow from your 401(k) for that home down payment? It may not be as easy as you think.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/where-we-live/wp/2017/04/11/annapolis-church-turned-condo-with-stained-glass-windows-lists-for-948000/,"Annapolis church-turned-condo, with stained-glass windows, lists for $948,000"," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/where-we-live/wp/2017/04/11/how-to-fix-that-scary-roof-popping-noise/,How to fix that scary roof-popping noise," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/food/,Food & Drink," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/food/the-no-frills-very-british-way-to-host-an-afternoon-tea/2017/04/10/28402f62-13e6-11e7-9e4f-09aa75d3ec57_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/food/the-no-frills-very-british-way-to-host-an-afternoon-tea/2017/04/10/28402f62-13e6-11e7-9e4f-09aa75d3ec57_story.html, ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/food/the-no-frills-very-british-way-to-host-an-afternoon-tea/2017/04/10/28402f62-13e6-11e7-9e4f-09aa75d3ec57_story.html,"The no-frills, very British way to host an afternoon tea"," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/food/quick-to-make-fun-to-eat-why-chinese-lettuce-wraps-will-never-go-out-of-style/2017/04/10/940c7394-1824-11e7-bcc2-7d1a0973e7b2_story.html,"Quick to make, fun to eat: Why Chinese lettuce wraps will never go out of style"," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/food/the-powerful-culinary-imprint-thats-missing-from-the-african-american-museum/2017/04/07/ee601350-1a59-11e7-9887-1a5314b56a08_story.html,The powerful culinary imprint that’s missing from the African American Museum," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/health/la-he-high-tech-gear-to-help-you-sleep-20170408-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-high-tech-gear-to-help-you-sleep-20170408-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,10 high-tech gadgets to help you get to sleep,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-barrys-boot-camp-gym-rat-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-barrys-boot-camp-gym-rat-20170326-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,This boot camp delivers one of the toughest workouts in L.A.,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-health-roundup-20170401-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-health-roundup-20170401-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Can you snack your way to a healthier brain?,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-colin-egglesfield-5q-20170329-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-colin-egglesfield-5q-20170329-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,How one of the fittest guys in Hollywood was inspired by...,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://new.dowjones.com/products/dj-news,Dow Jones Newswires,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://global.factiva.com/factivalogin/login.asp?productname=global,Factiva,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.efinancialnews.com,Financial News,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://mansionglobal.com/,Mansion Global,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.marketwatch.com,MarketWatch,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://pevc.dowjones.com,Private Markets,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.realtor.com,realtor.com,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://djlogin.dowjones.com/login.asp?productname=rnc,Risk & Compliance,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/conferences,WSJ Conference,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/pro/centralbanking,WSJ Pro Central Banking,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://live.wsj.com,WSJ Video,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
/politics/politics-news/judge-again-finds-discrimination-texas-voter-id-law-n745136,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/politics/politics-news/judge-again-finds-discrimination-texas-voter-id-law-n745136,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/politics/politics-news,Politics News,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/colin-powell-alma-powell-confronting-state-our-children-n744701,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/colin-powell-alma-powell-confronting-state-our-children-n744701,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health,Health,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/health-care,Health Care,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/diet-fitness,Diet & Fitness,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/section?cf=all&hl=en&pz=1&ned=us&q=Mark+Hamill&ict=clu_bl," Mark Hamill »
",Google News
http://www.orlandosentinel.com/sports/wrestling/os-wwe-belonging-20170411-story.html,,Google News
/news/rtc?ncl=dM556VDzWEBtlhMGf79SoOzbvsJfM&authuser=0&ned=us&topic=e,See realtime coverage,Google News
http://bleacherreport.com/articles/2703133-kevin-owens-sami-zayn-sent-to-wwe-smackdown-in-superstar-shake-up,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=WWE+Raw&ict=clu_bl," WWE Raw »
",Google News
http://www.cbssports.com/wwe/news/wwe-smackdown-results-styles-featured-as-owens-charlotte-make-debuts/,,Google News
http://uproxx.com/prowrestling/wwe-smackdown-live-results-april-11-2017/,,Google News
https://www.theguardian.com/sport/nfl,"
NFL
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/sport/mlb,"
MLB
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/sport/nba,"
NBA
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/sport/nhl,"
NHL
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football,"
soccer
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football/live,"
live scores
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football/tables,"
tables
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football/competitions,"
competitions
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football/results,"
results
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/football/fixtures,"
fixtures
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.washingtonpost.com/lifestyle/food/the-cost-of-a-diy-barrel-of-bordeaux-14k-and-up-the-experience-priceless/2017/04/07/ac6ceb9e-1824-11e7-bcc2-7d1a0973e7b2_story.html,The cost of a DIY barrel of Bordeaux: $14K and up. The experience? Priceless.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/federal-government/,Federal Government," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/11/usps-agrees-to-49-million-settlement-after-having-long-dawdled-in-payments-to-beneficaries/,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/11/usps-agrees-to-49-million-settlement-after-having-long-dawdled-in-payments-to-beneficaries/, ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/11/usps-agrees-to-49-million-settlement-after-having-long-dawdled-in-payments-to-beneficaries/,USPS agrees to $49 million settlement after having long ‘dawdled’ in payments to beneficiaries," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/10/feds-best-places-to-work-might-not-be-so-good-for-long/,Feds’ best places to work might not be so good for long," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/07/epa-staffer-leaves-with-a-bang-blasting-agency-policies-under-trump/,"EPA staffer leaves with a bang, blasting agency policies under Trump"," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/powerpost/wp/2017/04/06/new-withdrawal-options-for-tsp-investors-to-be-proposed/,New withdrawal options for TSP investors proposed," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/national/,National," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/to-your-health/wp/2017/04/11/the-boy-killed-in-the-san-bernardino-school-shooting-had-a-rare-disorder-and-rare-gifts/,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/health/la-he-health-roundup-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-health-roundup-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,They want to enlist 1 million yoga fans for the world's...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-josh-lucas-5q-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-josh-lucas-5q-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Why actor Josh Lucas will never let his son play tackle...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-xo-fitness-gym-rat-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-xo-fitness-gym-rat-20170325-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,"This workout takes less than an hour, but you'll feel...","Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-fitness-events-20170316-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/health/la-he-fitness-events-20170316-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Three workouts that promise spiritual fitness — and...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/california/la-me-ln-santa-monica-norovirus-20170317-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/california/la-me-ln-santa-monica-norovirus-20170317-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Norovirus outbreak continues at Santa Monica schools,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://www.wsjwine.com,WSJ Wine,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/privacy-policy,Privacy Policy,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/cookie-policy,Cookie Policy,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/copyright-policy,Copyright Policy,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/data-policy,Data Policy,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/subscriber-agreement,Subscriber Agreement & Terms of Use,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/policy/cookie-policy#cookies-advertising,Your Ad Choices,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.dowjones.com,Dow Jones & Company,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
/health/mental-health,Mental Health,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/mens-health,Men's Health,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/womens-health,Women's Health,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health,,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/mens-health/men-should-ask-about-prostate-cancer-test-panel-advises-n744921,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/health/mens-health,Men's Health,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/how-deal-dust-mites-during-allergy-season-t110051,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/how-deal-dust-mites-during-allergy-season-t110051,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/more?ncl=dM556VDzWEBtlhMGf79SoOzbvsJfM&authuser=0&ned=us&topic=e,See all 565 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=WWE+Raw&ict=clu_bl," WWE Raw »
",Google News
javascript:void(0);,More Entertainment stories,Google News
/news/section?cf=all&pz=1&ned=us&topic=s,,Google News
http://www.nba.com/article/2017/04/11/minnesota-timberwolves-new-logo-unveiled-2017-18-season,,Google News
/news/rtc?ncl=dAjtCb2dq2Sr-lMs6-9Wjkybbla_M&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://www.nba.com/article/2017/04/11/minnesota-timberwolves-new-logo-unveiled-2017-18-season,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Minnesota+Timberwolves&ict=clu_bl," Minnesota Timberwolves »
",Google News
https://www.theguardian.com/football/teams,"
clubs
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/technology,"
tech
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/culture,"
arts
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/film,"
movies
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/tv-and-radio,"
tv & radio
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/music,"
music
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/technology/games,"
games
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/books,"
books
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/artanddesign,"
art & design
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.washingtonpost.com/news/to-your-health/wp/2017/04/11/the-boy-killed-in-the-san-bernardino-school-shooting-had-a-rare-disorder-and-rare-gifts/, ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/to-your-health/wp/2017/04/11/the-boy-killed-in-the-san-bernardino-school-shooting-had-a-rare-disorder-and-rare-gifts/,The boy killed in the San Bernardino school shooting had a rare disorder — and rare gifts," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/checkpoint/wp/2017/04/11/lgbt-advocates-launch-effort-to-block-trumps-appalling-army-secretary-nominee/,LGBT advocates launch effort to block Trump’s ‘appalling’ Army secretary nominee," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/wonk/wp/2017/04/11/doctors-once-treated-alcoholism-with-heroin-now-they-want-to-treat-heroin-addiction-with-marijuana/,"Doctors once treated alcoholism with heroin. Now, they want to treat heroin addiction with marijuana."," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/news/monkey-cage/wp/2017/04/11/yes-many-voters-left-their-congregations-over-trump-so-what-else-is-new/,How fights over Trump have led evangelicals to leave their churches," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/lifestyle/,Lifestyle," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/style/of-course-those-eyelashes-are-fake-and-theyre-spectacular/2017/04/11/12c0c754-14aa-11e7-9e4f-09aa75d3ec57_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/style/of-course-those-eyelashes-are-fake-and-theyre-spectacular/2017/04/11/12c0c754-14aa-11e7-9e4f-09aa75d3ec57_story.html, ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/style/of-course-those-eyelashes-are-fake-and-theyre-spectacular/2017/04/11/12c0c754-14aa-11e7-9e4f-09aa75d3ec57_story.html,Of course those eyelashes are fake. And they’re spectacular.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/travel/after-the-united-incident-passengers-should-know-their-rights-if-bumped-ask-for-cash/2017/04/11/80d3d7cc-1ecd-11e7-be2a-3a1fb24d4671_story.html,"After the United incident, passengers should know their rights. If bumped, ask for cash."," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
#,,"Los Angeles Times - California, national and world news - Los Angeles Times"
#,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/visuals/framework/#nt=outfit,VIEW MORE,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/california/la-me-san-bernardino-school-shooting-pictures-20170410-photogallery.html#nt=oft03a-26la1,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/california/#nt=oft03a-26la1,CALIFORNIA,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/california/la-me-san-bernardino-school-shooting-pictures-20170410-photogallery.html#nt=oft03a-26la1,Shooting at San Bernardino elementary school,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-ln-immigrant-assimilation-2017-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,L.A. Now,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-ln-immigrant-assimilation-2017-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Trump wants immigrants to 'share our values.' They...,"Los Angeles Times - California, national and world news - Los Angeles Times"
http://www.today.com,"
                            TODAY.com
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/editorial-urgent-need-black-bone-marrow-donors-n743856,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/editorial-urgent-need-black-bone-marrow-donors-n743856,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk,NBCBLK,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/melanoma-pregnant-woman-dies-after-skin-cancer-spreads-t110146,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/melanoma-pregnant-woman-dies-after-skin-cancer-spreads-t110146,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com,"
                            TODAY.com
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.usatoday.com/story/sports/nba/2017/04/11/timberwolves-rebrand-looks-to-shed-recent-failures/100355052/,,Google News
http://www.foxsports.com/nba/story/minnesota-timberwolves-unveil-new-team-logo-to-be-implemented-next-season-041117,,Google News
/news/more?ncl=dAjtCb2dq2Sr-lMs6-9Wjkybbla_M&authuser=0&ned=us&topic=s,See all 41 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Minnesota+Timberwolves&ict=clu_bl," Minnesota Timberwolves »
",Google News
http://www.espnfc.com/uefa-champions-league/story/3101531/explosion-near-borussia-dortmund-team-bus-injures-marc-bartra-and-postpones-champions-league-game,,Google News
/news/rtc?ncl=di8ggSPnFNuxkKMHE3m6T9SWZ2c6M&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://www.espnfc.com/uefa-champions-league/story/3101531/explosion-near-borussia-dortmund-team-bus-injures-marc-bartra-and-postpones-champions-league-game,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Borussia+Dortmund&ict=clu_bl," Borussia Dortmund »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=UEFA+Champions+League&ict=clu_bl," UEFA Champions League »
",Google News
https://www.theguardian.com/stage,"
stage
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/music/classicalmusicandopera,"
classical
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us/lifeandstyle,"
lifestyle
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/lifeandstyle/food-and-drink,"
food
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/tone/recipes,"
recipes
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/lifeandstyle/health-and-wellbeing,"
health & fitness
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/lifeandstyle/love-and-sex,"
love & sex
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/lifeandstyle/family,"
family
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/lifeandstyle/women,"
women
","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.washingtonpost.com/lifestyle/wellness/why-athletes-should-treat-the-brain-like-a-muscle/2017/04/10/0059c41a-1966-11e7-bcc2-7d1a0973e7b2_story.html,Why athletes should treat the brain like a muscle," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/lifestyle/style/carolyn-hax-caring-for-a-dying-parent-and-mourning-lost-friendships/2017/04/10/fcc238d0-1bb5-11e7-bcc2-7d1a0973e7b2_story.html,Carolyn Hax: Caring for a dying parent and mourning lost friendships," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/entertainment/,Arts," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/entertainment/theater_dance/young-local-actors-impress-in-brighton-beach-memoirs-at-theater-j/2017/04/11/035c3124-1eda-11e7-ad74-3a742a6e93a7_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/entertainment/theater_dance/young-local-actors-impress-in-brighton-beach-memoirs-at-theater-j/2017/04/11/035c3124-1eda-11e7-ad74-3a742a6e93a7_story.html, ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/entertainment/theater_dance/young-local-actors-impress-in-brighton-beach-memoirs-at-theater-j/2017/04/11/035c3124-1eda-11e7-ad74-3a742a6e93a7_story.html,Young local actors impress in ‘Brighton Beach Memoirs’ at Theater J," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/entertainment/theater_dance/the-fight-between-cosmetic-legends-helena-rubinstein-and-elizabeth-arden/2017/04/06/b215a68c-1935-11e7-855e-4824bbb5d748_story.html,The fight between cosmetic legends Helena Rubinstein and Elizabeth Arden," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/entertainment/theater_danc/walking-with-trane-a-dance-ode-to-the-art-of-coltrane/2017/04/08/28163ee6-1c74-11e7-8003-f55b4c1cfae2_story.html,‘Walking With ’Trane’: A dance ode to the art of John Coltrane," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/opinions/the-key-to-raising-happy-kids-the-latest-trend-says-do-as-the-dutch-do/2017/04/06/373bb3da-14ca-11e7-ada0-1489b735b3a3_story.html,The key to raising happy kids? The latest trend says do as the Dutch do.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/world/la-fg-g7-syria-20170411-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/world/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,World,"Los Angeles Times - California, national and world news - Los Angeles Times"
/world/la-fg-g7-syria-20170411-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,G-7 nations call for diplomacy after rejecting new sanctions...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/business/la-fi-united-airlines-bad-pr-20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/business/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,BUSINESS,"Los Angeles Times - California, national and world news - Los Angeles Times"
/business/la-fi-united-airlines-bad-pr-20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,United Airlines suffers more bad publicity after a passenger...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-teacher-shooting-20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,L.A. Now,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-teacher-shooting-20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Teacher killed in classroom shooting was devoted to her...,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-ln-shooting-san-bernardino-north-folk20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        ,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,L.A. Now,"Los Angeles Times - California, national and world news - Los Angeles Times"
/local/lanow/la-me-ln-shooting-san-bernardino-north-folk20170410-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,"Boy, 8, and teacher slain in San Bernardino school shooting;...","Los Angeles Times - California, national and world news - Los Angeles Times"
/storyline/ebola-virus-outbreak/antibody-treatment-cures-monkeys-marburg-deadly-ebola-cousin-n744086,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/ebola-virus-outbreak/antibody-treatment-cures-monkeys-marburg-deadly-ebola-cousin-n744086,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/ebola-virus-outbreak,Ebola Virus Outbreak,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
